,score
0,0.7916666667
1,0.7777777778
2,0.7916666667
3,0.8055555556
4,0.7361111111
5,0.7222222222
6,0.8194444444
7,0.8055555556
8,0.7361111111
9,0.7361111111
10,0.75
11,0.75
