,score
0,0.1606765328
1,0.1627906977
2,0.1627906977
3,0.1712473573
4,0.2071881607
5,0.1606765328
6,0.1839323467
7,0.1860465116
8,0.1733615222
9,0.1585623679
10,0.156448203
11,0.1818181818
