,score
0,0.8611111111
1,0.8333333333
2,0.8194444444
3,0.8055555556
4,0.8194444444
5,0.7638888889
6,0.7777777778
7,0.8055555556
8,0.7638888889
9,0.75
10,0.7638888889
11,0.7638888889
