,score
0,0.7083333333
1,0.8194444444
2,0.7916666667
3,0.7777777778
4,0.75
5,0.7222222222
6,0.6944444444
7,0.7361111111
8,0.7777777778
9,0.75
10,0.7638888889
11,0.75
