,score
0,0.8611111111
1,0.8055555556
2,0.8333333333
3,0.8194444444
4,0.8333333333
5,0.8194444444
6,0.8611111111
7,0.8333333333
8,0.7916666667
9,0.7777777778
10,0.7777777778
11,0.7638888889
