,score
0,0.7275862068965517
1,0.7241379310344828
2,0.7275862068965517
3,0.7275862068965517
4,0.7103448275862069
5,0.7137931034482758
6,0.7206896551724138
7,0.7137931034482758
8,0.7206896551724138
9,0.7172413793103448
10,0.7206896551724138
11,0.696551724137931
