,score
0,0.2177589852
1,0.2367864693
2,0.221987315
3,0.2410147992
4,0.2431289641
5,0.2198731501
6,0.2325581395
7,0.2346723044
8,0.2156448203
9,0.1966173362
10,0.2029598309
11,0.1923890063
