,score
0,0.1395348837
1,0.1543340381
2,0.1501057082
3,0.1818181818
4,0.1670190275
5,0.1649048626
6,0.1501057082
7,0.1585623679
8,0.1606765328
9,0.1437632135
10,0.1374207188
11,0.1437632135
