,score
0,0.7206896551724138
1,0.6724137931034483
2,0.6827586206896552
3,0.6724137931034483
4,0.6586206896551724
5,0.6310344827586207
6,0.6827586206896552
7,0.6655172413793103
8,0.6620689655172414
9,0.6655172413793103
10,0.6586206896551724
11,0.6310344827586207
