,score
0,0.7222222222
1,0.8055555556
2,0.7361111111
3,0.7361111111
4,0.7083333333
5,0.7361111111
6,0.7916666667
7,0.8055555556
8,0.7361111111
9,0.8055555556
10,0.7916666667
11,0.8055555556
