,score
0,0.7241379310344828
1,0.7172413793103448
2,0.6758620689655173
3,0.7034482758620689
4,0.6896551724137931
5,0.6724137931034483
6,0.6655172413793103
7,0.6620689655172414
8,0.6724137931034483
9,0.696551724137931
10,0.6896551724137931
11,0.6655172413793103
