,score
0,0.1437632135
1,0.156448203
2,0.1501057082
3,0.1585623679
4,0.1649048626
5,0.1649048626
6,0.1310782241
7,0.1310782241
8,0.1501057082
9,0.1543340381
10,0.1268498943
11,0.1543340381
