,score
0,0.1627906977
1,0.177589852
2,0.1585623679
3,0.1712473573
4,0.1670190275
5,0.1797040169
6,0.1691331924
7,0.1712473573
8,0.1670190275
9,0.1860465116
10,0.1691331924
11,0.1712473573
