,score
0,0.1649048626
1,0.1522198732
2,0.1606765328
3,0.1670190275
4,0.1691331924
5,0.1522198732
6,0.1501057082
7,0.1416490486
8,0.1501057082
9,0.1543340381
10,0.1649048626
11,0.1543340381
