,score
0,0.7361111111
1,0.7083333333
2,0.6944444444
3,0.7361111111
4,0.7916666667
5,0.75
6,0.7222222222
7,0.6944444444
8,0.7222222222
9,0.75
10,0.8472222222
11,0.7916666667
