,score
0,0.5290102389078498
1,0.552901023890785
2,0.5426621160409556
3,0.46757679180887374
4,0.49829351535836175
5,0.515358361774744
6,0.5051194539249146
7,0.552901023890785
8,0.5221843003412969
9,0.5119453924914675
10,0.4948805460750853
11,0.5051194539249146
