,score
0,0.1627906977
1,0.1754756871
2,0.156448203
3,0.1479915433
4,0.1797040169
5,0.1733615222
6,0.1479915433
7,0.1501057082
8,0.1649048626
9,0.1543340381
10,0.1458773784
11,0.1585623679
