,score
0,0.245243129
1,0.2177589852
2,0.2114164905
3,0.2135306554
4,0.2156448203
5,0.2262156448
6,0.221987315
7,0.2114164905
8,0.2135306554
9,0.2135306554
10,0.1860465116
11,0.1902748414
