,score
0,0.1987315011
1,0.1881606765
2,0.1860465116
3,0.1797040169
4,0.1945031712
5,0.1712473573
6,0.1902748414
7,0.1902748414
8,0.2156448203
9,0.1987315011
10,0.1966173362
11,0.2029598309
