,score
0,0.5896551724137931
1,0.5827586206896552
2,0.5827586206896552
3,0.5551724137931034
4,0.603448275862069
5,0.603448275862069
6,0.6068965517241379
7,0.603448275862069
8,0.6206896551724138
9,0.5793103448275863
10,0.593103448275862
11,0.6
