,score
0,0.1987315011
1,0.1670190275
2,0.1585623679
3,0.1923890063
4,0.1479915433
5,0.1649048626
6,0.1712473573
7,0.1923890063
8,0.1860465116
9,0.1881606765
10,0.1606765328
11,0.1691331924
