,score
0,0.8
1,0.7733333333
2,0.7866666667
3,0.8533333333
4,0.7733333333
5,0.8133333333
6,0.8266666667
7,0.8266666667
8,0.8533333333
9,0.8533333333
10,0.8266666667
11,0.8
