,score
0,0.1479915433
1,0.1479915433
2,0.1501057082
3,0.156448203
4,0.177589852
5,0.1522198732
6,0.1881606765
7,0.1818181818
8,0.177589852
9,0.1902748414
10,0.1923890063
11,0.1839323467
