,score
0,0.1501057082
1,0.1627906977
2,0.1437632135
3,0.1585623679
4,0.156448203
5,0.1353065539
6,0.1247357294
7,0.1437632135
8,0.1458773784
9,0.1479915433
10,0.1670190275
11,0.156448203
