,score
0,0.1479915433
1,0.1501057082
2,0.1416490486
3,0.1479915433
4,0.1606765328
5,0.1437632135
6,0.1543340381
7,0.1606765328
8,0.1310782241
9,0.1649048626
10,0.1501057082
11,0.1479915433
