,score
0,0.1458773784
1,0.1416490486
2,0.1501057082
3,0.1754756871
4,0.1522198732
5,0.1416490486
6,0.1416490486
7,0.1606765328
8,0.1501057082
9,0.1268498943
10,0.1289640592
11,0.1501057082
