,score
0,0.8189655172
1,0.8448275862
2,0.8362068966
3,0.8103448276
4,0.7672413793
5,0.7931034483
6,0.8275862069
7,0.8534482759
8,0.8706896552
9,0.8793103448
10,0.8534482759
11,0.8706896552
