,score
0,0.7480559876
1,0.7247278383
2,0.7247278383
3,0.7449455677
4,0.7449455677
5,0.7449455677
6,0.7433903577
7,0.7231726283
8,0.7433903577
9,0.7402799378
10,0.7402799378
11,0.7433903577
