,score
0,0.6749611198
1,0.6640746501
2,0.6594090202
3,0.6423017107
4,0.6702954899
5,0.6594090202
6,0.6500777605
7,0.6609642302
8,0.6454121306
9,0.6562986003
10,0.6718506998
11,0.6609642302
