,score
0,0.833592535
1,0.8444790047
2,0.8460342146
3,0.8413685848
4,0.832037325
5,0.8258164852
6,0.8398133748
7,0.8429237947
8,0.8289269051
9,0.8367029549
10,0.8382581649
11,0.8429237947
