,score
0,0.5396578538
1,0.5381026439
2,0.5396578538
3,0.5396578538
4,0.5412130638
5,0.5412130638
6,0.5396578538
7,0.5287713841
8,0.5365474339
9,0.5396578538
10,0.531881804
11,0.533437014
