,score
0,0.6206896552
1,0.6293103448
2,0.6465517241
3,0.6551724138
4,0.6724137931
5,0.6724137931
6,0.6551724138
7,0.6379310345
8,0.6379310345
9,0.6810344828
10,0.6724137931
11,0.6810344828
