,score
0,0.6438569207
1,0.5629860031
2,0.6034214619
3,0.5863141524
4,0.5894245723
5,0.5723172628
6,0.6096423017
7,0.5863141524
8,0.6111975117
9,0.5956454121
10,0.5878693624
11,0.5832037325
