,score
0,0.7973856209
1,0.7712418301
2,0.8039215686
3,0.7973856209
4,0.7973856209
5,0.7973856209
6,0.7843137255
7,0.7647058824
8,0.7581699346
9,0.7908496732
10,0.7908496732
11,0.7843137255
