,score
0,0.5077951002227171
1,0.48329621380846327
2,0.48552338530066813
3,0.47438752783964366
4,0.46993318485523383
5,0.48552338530066813
6,0.5033407572383074
7,0.48552338530066813
8,0.44097995545657015
9,0.48775055679287305
10,0.5055679287305123
11,0.5011135857461024
