,score
0,0.45434298440979953
1,0.44097995545657015
2,0.44988864142538976
3,0.44320712694877507
4,0.44543429844098
5,0.44766146993318484
6,0.44988864142538976
7,0.4521158129175947
8,0.4521158129175947
9,0.44988864142538976
10,0.4610244988864143
11,0.4521158129175947
