,score
0,0.7254901961
1,0.7254901961
2,0.7385620915
3,0.7777777778
4,0.7320261438
5,0.7385620915
6,0.7320261438
7,0.7516339869
8,0.7254901961
9,0.7254901961
10,0.7320261438
11,0.7124183007
