,score
0,0.6465517241
1,0.6637931034
2,0.6465517241
3,0.6982758621
4,0.6724137931
5,0.6982758621
6,0.7068965517
7,0.6551724138
8,0.6896551724
9,0.6293103448
10,0.6465517241
11,0.6724137931
