,score
0,0.8706896552
1,0.8448275862
2,0.8620689655
3,0.8620689655
4,0.8534482759
5,0.8362068966
6,0.8275862069
7,0.8534482759
8,0.8620689655
9,0.8362068966
10,0.8448275862
11,0.8448275862
