,score
0,0.8538102644
1,0.8973561431
2,0.898911353
3,0.9175738725
4,0.9082426128
5,0.9129082426
6,0.9113530327
7,0.8973561431
8,0.8911353033
9,0.8786936236
10,0.8771384137
11,0.8615863142
