,score
0,0.7247278383
1,0.7107309487
2,0.7169517885
3,0.6827371695
4,0.6718506998
5,0.6858475894
6,0.6982892691
7,0.6889580093
8,0.6920684292
9,0.6982892691
10,0.6749611198
11,0.701399689
