,score
0,0.5972006221
1,0.5972006221
2,0.5894245723
3,0.5878693624
4,0.6065318818
5,0.598755832
6,0.5972006221
7,0.6018662519
8,0.6018662519
9,0.598755832
10,0.6034214619
11,0.598755832
