,score
0,0.8574610244988864
1,0.8819599109131403
2,0.8775055679287305
3,0.8552338530066815
4,0.8396436525612472
5,0.8574610244988864
6,0.8552338530066815
7,0.8129175946547884
8,0.8195991091314031
9,0.8084632516703786
10,0.8040089086859689
11,0.8195991091314031
