,score
0,0.8982035928143712
1,0.9021956087824351
2,0.906187624750499
3,0.9181636726546906
4,0.906187624750499
5,0.9141716566866267
6,0.9121756487025948
7,0.9001996007984032
8,0.8982035928143712
9,0.9181636726546906
10,0.9041916167664671
11,0.8942115768463074
