,score
0,0.7777777778
1,0.7973856209
2,0.8104575163
3,0.7647058824
4,0.8039215686
5,0.7647058824
6,0.8039215686
7,0.7973856209
8,0.7712418301
9,0.7581699346
10,0.7973856209
11,0.7581699346
