,score
0,0.7189542484
1,0.7450980392
2,0.7254901961
3,0.7450980392
4,0.7320261438
5,0.7516339869
6,0.7254901961
7,0.7254901961
8,0.7385620915
9,0.7320261438
10,0.7189542484
11,0.7124183007
