,score
0,0.5303265941
1,0.5381026439
2,0.5598755832
3,0.5396578538
4,0.5567651633
5,0.5707620529
6,0.5847589425
7,0.5552099533
8,0.5520995334
9,0.5489891135
10,0.567651633
11,0.5723172628
