,score
0,0.7777777778
1,0.7777777778
2,0.7777777778
3,0.7973856209
4,0.8104575163
5,0.8039215686
6,0.7843137255
7,0.8235294118
8,0.8169934641
9,0.7973856209
10,0.7908496732
11,0.8104575163
