,score
0,0.933125972
1,0.9377916019
2,0.933125972
3,0.9377916019
4,0.933125972
5,0.9284603421
6,0.9253499222
7,0.9269051322
8,0.9253499222
9,0.9206842924
10,0.9035769829
11,0.9051321928
