,score
0,0.7843137255
1,0.7712418301
2,0.7908496732
3,0.7777777778
4,0.7843137255
5,0.7908496732
6,0.7973856209
7,0.7973856209
8,0.7843137255
9,0.7777777778
10,0.8104575163
11,0.7973856209
