,score
0,0.7729393468
1,0.765163297
2,0.7527216174
3,0.7620528771
4,0.7620528771
5,0.7604976672
6,0.7604976672
7,0.7604976672
8,0.765163297
9,0.766718507
10,0.7698289269
11,0.7527216174
