,score
0,0.5256609642
1,0.5381026439
2,0.5598755832
3,0.5287713841
4,0.5178849145
5,0.5427682737
6,0.5365474339
7,0.5412130638
8,0.5520995334
9,0.533437014
10,0.5520995334
11,0.5552099533
