,score
0,0.6732026144
1,0.7320261438
2,0.7320261438
3,0.7320261438
4,0.7320261438
5,0.6666666667
6,0.6666666667
7,0.6666666667
8,0.6535947712
9,0.7189542484
10,0.7189542484
11,0.6666666667
