,score
0,0.8189655172
1,0.8448275862
2,0.8189655172
3,0.8448275862
4,0.8275862069
5,0.8448275862
6,0.8706896552
7,0.8534482759
8,0.8879310345
9,0.8793103448
10,0.8448275862
11,0.8793103448
