,score
0,0.5948275862
1,0.6724137931
2,0.6982758621
3,0.724137931
4,0.7068965517
5,0.6637931034
6,0.6982758621
7,0.6379310345
8,0.6293103448
9,0.6810344828
10,0.5948275862
11,0.6293103448
