,score
0,0.5426944971537002
1,0.540796963946869
2,0.5370018975332068
3,0.5559772296015181
4,0.5559772296015181
5,0.5275142314990512
6,0.540796963946869
7,0.5426944971537002
8,0.5445920303605313
9,0.5294117647058824
10,0.523719165085389
11,0.5142314990512334
