,score
0,0.2742857143
1,0.2257142857
2,0.24
3,0.2314285714
4,0.2228571429
5,0.2171428571
6,0.2257142857
7,0.2457142857
8,0.2057142857
9,0.24
10,0.26
11,0.2285714286
