,score
0,0.6578947368
1,0.7105263158
2,0.7631578947
3,0.7105263158
4,0.6842105263
5,0.7631578947
6,0.7105263158
7,0.6315789474
8,0.5789473684
9,0.6315789474
10,0.6315789474
11,0.6578947368
