,score
0,0.2428571429
1,0.2457142857
2,0.2571428571
3,0.2514285714
4,0.26
5,0.2428571429
6,0.2228571429
7,0.2428571429
8,0.2171428571
9,0.22
10,0.24
11,0.2314285714
