,score
0,0.6691011235955057
1,0.6640449438202247
2,0.6674157303370787
3,0.6584269662921348
4,0.6606741573033708
5,0.6606741573033708
6,0.6612359550561798
7,0.6567415730337078
8,0.6629213483146067
9,0.6550561797752809
10,0.6567415730337078
11,0.6573033707865169
