,score
0,0.6662921348314607
1,0.6646067415730337
2,0.6657303370786517
3,0.6662921348314607
4,0.6634831460674158
5,0.6679775280898876
6,0.6651685393258427
7,0.6612359550561798
8,0.6595505617977528
9,0.6561797752808989
10,0.651685393258427
11,0.6511235955056179
