,score
0,0.7206954570947841
1,0.727986539540101
2,0.7352776219854178
3,0.7380818844643858
4,0.7352776219854178
5,0.7420078519349411
6,0.7313516545148626
7,0.7403252944475603
8,0.7436904094223219
9,0.7341559169938306
10,0.7319125070106562
11,0.7257431295569265
