,score
0,0.1285714286
1,0.1457142857
2,0.1457142857
3,0.1257142857
4,0.1457142857
5,0.1628571429
6,0.1485714286
7,0.1485714286
8,0.1571428571
9,0.16
10,0.1228571429
11,0.1257142857
