,score
0,0.24
1,0.2228571429
2,0.2457142857
3,0.2657142857
4,0.2285714286
5,0.2342857143
6,0.2342857143
7,0.2885714286
8,0.2342857143
9,0.2114285714
10,0.2314285714
11,0.2342857143
